"motusRecvID","recvProjectID","receiverID","receiverType","recvDeployID","deploymentStatus","deploymentName","siteName","dtStart","dtEnd","tsStart","tsEnd","latitude","longitude","elevation","isMobile","macAddress","locationPrecision"
"399","1","SG-5113BBBK2822","SENSORGNOME","684","terminated","Mount Forest","Mount Forest","2014-07-07 00:00:00 +00:00","2014-11-19 00:00:00 +00:00","1404691200","1416355200","43.95970000","-80.78470000","","false","0","Exact"
"399","1","SG-5113BBBK2822","SENSORGNOME","2018","terminated","Mount Forest","Mount Forest","2014-11-19 00:00:00 +00:00","2015-04-14 15:40:00 +00:00","1416355200","1429025999.9999998","43.95970000","-80.78470000","","false","0","Exact"
"399","1","SG-5113BBBK2822","SENSORGNOME","2121","terminated","Mount Forest","Mount Forest","2015-04-14 15:40:00 +00:00","2016-11-15 00:00:00 +00:00","1429025999.9999998","1479168000","43.95970000","-80.78470000","","false","0","Exact"
"399","1","SG-5113BBBK2822","SENSORGNOME","3755","terminated","Mount Forest","Mount Forest","2016-11-15 00:00:00 +00:00","2021-07-16 23:59:00 +00:00","1479168000","1626479940.0000002","43.95970000","-80.78470000","","false","0","Exact"
"400","1","SG-5113BBBK2827","SENSORGNOME","3054","terminated","Exeter Sewage Lagoons","Exeter Sewage Lagoons","2016-04-22 13:35:00 +00:00","2016-11-11 00:00:00 +00:00","1461332100.0000002","1478822400","43.35610000","-81.49850000","","false","0","Exact"
"400","1","SG-5113BBBK2827","SENSORGNOME","3740","terminated","Exeter Sewage Lagoons","Exeter Sewage Lagoons","2016-11-11 00:00:00 +00:00","2017-04-03 13:30:00 +00:00","1478822400","1491226200","43.35610000","-81.49850000","","false","0","Exact"
"400","1","SG-5113BBBK2827","SENSORGNOME","3975","terminated","Exeter Sewage Lagoons","Exeter Sewage Lagoons","2017-04-03 14:00:00 +00:00","2018-10-22 23:59:00 +00:00","1491228000","1540252740.0000002","43.35610000","-81.49850000","","false","0","Exact"
"400","1","SG-5113BBBK2827","SENSORGNOME","2428","terminated","Arthur Langford Reserve","Arthur Langford Reserve","2015-07-15 00:00:00 +00:00","2016-04-21 18:10:00 +00:00","1436918400","1461262200","42.69450000","-80.64780000","","false","0","Exact"
"400","1","SG-5113BBBK2827","SENSORGNOME","644","terminated","Saugeen Conservation Authority Formosa","Saugeen Conservation Authority Formosa","2014-04-17 00:00:00 +00:00","2014-11-20 00:00:00 +00:00","1397692800","1416441600","44.05550000","-81.20690000","","false","0","Exact"
"400","1","SG-5113BBBK2827","SENSORGNOME","2028","terminated","Saugeen Conservation Authority Formosa","Saugeen Conservation Authority Formosa","2014-11-20 00:00:00 +00:00","2015-04-14 16:50:00 +00:00","1416441600","1429030200.0000002","44.05550000","-81.20690000","","false","0","Exact"
"400","1","SG-5113BBBK2827","SENSORGNOME","2122","terminated","Saugeen Conservation Authority Formosa","Saugeen Conservation Authority Formosa","2015-04-14 16:50:00 +00:00","2015-06-22 00:00:00 +00:00","1429030200.0000002","1434931200","44.05550000","-81.20690000","","false","0","Exact"
"401","1","SG-5113BBBK2832","SENSORGNOME","5279","terminated","Pickering OPG","Pickering OPG","2018-11-23 00:00:00 +00:00","2021-05-28 23:59:00 +00:00","1542931200","1622246340.0000002","43.81390000","-79.05530000","","false","0","Exact"
"401","1","SG-5113BBBK2832","SENSORGNOME","646","terminated","Point Farms Provincial Park","Point Farms Provincial Park","2014-04-17 00:00:00 +00:00","2014-06-25 00:00:00 +00:00","1397692800","1403654400","43.80410000","-81.71030000","","false","0","Exact"
"401","1","SG-5113BBBK2832","SENSORGNOME","734","terminated","Point Farms Provincial Park","Point Farms Provincial Park","2014-06-25 00:00:00 +00:00","2014-11-17 00:00:00 +00:00","1403654400","1416182400","43.80410000","-81.71030000","","false","0","Exact"
